loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17881997800492622,1744381152,,False,1,40a6d_00086,2025-04-11_15-19-12,42.34117388725281,42.34117388725281,21556,1B-C11-WINDOWS,127.0.0.1,42.34117388725281,1
