loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1785062656000063,1744382247,,False,1,40a6d_00109,2025-04-11_15-37-27,42.261621952056885,42.261621952056885,26540,1B-C11-WINDOWS,127.0.0.1,42.261621952056885,1
