loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1736505077063263,1744377334,,False,1,40a6d_00006,2025-04-11_14-15-34,42.44778347015381,42.44778347015381,25736,1B-C11-WINDOWS,127.0.0.1,42.44778347015381,1
