loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5575003296910942,1744376534,,False,1,64db8_00015,2025-04-11_14-02-14,44.27745318412781,44.27745318412781,23276,1B-C12-WINDOWS,127.0.0.1,44.27745318412781,1
