loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1786619665754306,1744383583,,False,1,40a6d_00137,2025-04-11_15-59-43,42.2595636844635,42.2595636844635,9924,1B-C11-WINDOWS,127.0.0.1,42.2595636844635,1
