loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.447819039806143,1744377655,,False,1,64db8_00038,2025-04-11_14-20-55,42.80499982833862,42.80499982833862,26028,1B-C12-WINDOWS,127.0.0.1,42.80499982833862,1
