loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5346392832406155,1744380904,,False,1,64db8_00105,2025-04-11_15-15-04,43.03782415390015,43.03782415390015,5984,1B-C12-WINDOWS,127.0.0.1,43.03782415390015,1
