loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17340038832906005,1744380004,,False,1,40a6d_00062,2025-04-11_15-00-04,42.28257513046265,42.28257513046265,5140,1B-C11-WINDOWS,127.0.0.1,42.28257513046265,1
