loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17427965659986844,1744380341,,False,1,40a6d_00069,2025-04-11_15-05-41,42.415306091308594,42.415306091308594,4392,1B-C11-WINDOWS,127.0.0.1,42.415306091308594,1
