loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.45442521843043243,1744375964,,False,1,64db8_00003,2025-04-11_13-52-44,43.35892868041992,43.35892868041992,4760,1B-C12-WINDOWS,127.0.0.1,43.35892868041992,1
