loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17369532875426405,1744379623,,False,1,40a6d_00054,2025-04-11_14-53-43,42.250765800476074,42.250765800476074,6108,1B-C11-WINDOWS,127.0.0.1,42.250765800476074,1
