loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.524328327411181,1744376199,,False,1,64db8_00008,2025-04-11_13-56-39,41.66007852554321,41.66007852554321,22744,1B-C12-WINDOWS,127.0.0.1,41.66007852554321,1
