loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.49032544605917744,1744375867,,False,1,64db8_00001,2025-04-11_13-51-07,42.39988875389099,42.39988875389099,25512,1B-C12-WINDOWS,127.0.0.1,42.39988875389099,1
