loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17858223539668244,1744377810,,False,1,40a6d_00016,2025-04-11_14-23-30,41.924396991729736,41.924396991729736,20216,1B-C11-WINDOWS,127.0.0.1,41.924396991729736,1
