loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17859479726909042,1744377238,,False,1,40a6d_00004,2025-04-11_14-13-58,41.67027568817139,41.67027568817139,4672,1B-C11-WINDOWS,127.0.0.1,41.67027568817139,1
