loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.45421853855058747,1744379690,,False,1,64db8_00080,2025-04-11_14-54-50,42.65075349807739,42.65075349807739,25904,1B-C12-WINDOWS,127.0.0.1,42.65075349807739,1
