loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5206142513008861,1744375820,,False,1,64db8_00000,2025-04-11_13-50-20,51.42130422592163,51.42130422592163,2472,1B-C12-WINDOWS,127.0.0.1,51.42130422592163,1
