loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17552881504034068,1744377144,,False,1,40a6d_00002,2025-04-11_14-12-24,42.54327845573425,42.54327845573425,21740,1B-C11-WINDOWS,127.0.0.1,42.54327845573425,1
