loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17385198195259294,1744379908,,False,1,40a6d_00060,2025-04-11_14-58-28,42.30393099784851,42.30393099784851,11132,1B-C11-WINDOWS,127.0.0.1,42.30393099784851,1
