loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5404745814475146,1744377560,,False,1,64db8_00036,2025-04-11_14-19-20,42.381540060043335,42.381540060043335,17156,1B-C12-WINDOWS,127.0.0.1,42.381540060043335,1
