loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17388275410834844,1744378428,,False,1,40a6d_00029,2025-04-11_14-33-48,41.827333211898804,41.827333211898804,22088,1B-C11-WINDOWS,127.0.0.1,41.827333211898804,1
