loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17860458549353983,1744378574,,False,1,40a6d_00032,2025-04-11_14-36-14,41.9036705493927,41.9036705493927,8460,1B-C11-WINDOWS,127.0.0.1,41.9036705493927,1
